setup_id,timestamp,symbol,direction,entry_price,sl_price,tp_price,risk_price,fvg_size_pips,killzone_hour,trend_alignment,volume_spike_ratio,fvg_quality_score,ob_quality_score,liquidity_quality_score,atr_percentile,trend_score,label,exit_reason,exit_timestamp,theoretical_r,spread_pts,execution_cost,realized_r,data_split,xgb_score,threshold,approved
SETUP_0143,2026-07-05 02:45:00+00:00,BTCUSD,BUY,63131.9,62855.639285714286,63960.68214285715,276.26071428571595,100.0,2.0,1.0,0.9645909645909645,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 04:15:00+00:00,-1.0,2250.0,0.08144480498493868,-1.0814448049849388,TRAIN,0.56329924,0.6,False
SETUP_0346,2026-07-05 04:30:00+00:00,ETHUSD,SELL,1764.03,1775.704642857143,1729.006071428571,11.674642857142999,100.0,4.0,1.0,1.4378366494448718,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 14:30:00+00:00,-1.0,345.51,0.0029594909602618257,-1.002959490960262,TRAIN,0.25368088,0.6,False
SETUP_1706,2026-07-05 05:15:00+00:00,XRPUSD,SELL,1.1354,1.1456499999999998,1.1046500000000004,0.01024999999999987,2.2999999999999687,5.0,1.0,1.3462054170018773,11.499999999999844,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 15:15:00+00:00,-1.0,490.54,4.785756097561037,-5.785756097561037,TRAIN,0.40477487,0.6,False
SETUP_0347,2026-07-05 07:15:00+00:00,ETHUSD,BUY,1765.57,1755.9967857142858,1794.2896428571423,9.57321428571413,100.0,7.0,1.0,0.8751608751608752,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 12:30:00+00:00,-1.0,345.49,0.0036089237082634427,-1.0036089237082635,TRAIN,0.58322704,0.6,False
SETUP_0144,2026-07-05 07:30:00+00:00,BTCUSD,BUY,62930.0,62642.81071428572,63791.56785714284,287.18928571428114,100.0,7.0,1.0,0.8836269130811435,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 08:30:00+00:00,-1.0,2250.0,0.07834554114384615,-1.078345541143846,TRAIN,0.58322704,0.6,False
SETUP_1707,2026-07-05 08:00:00+00:00,XRPUSD,SELL,1.1338,1.1418357142857145,1.1096928571428561,0.00803571428571459,2.5000000000001688,8.0,1.0,0.749896992171405,12.500000000000844,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 18:00:00+00:00,-1.0,490.35,6.102133333333103,-7.102133333333103,TRAIN,0.7214284,0.6,True
SETUP_0145,2026-07-05 10:45:00+00:00,BTCUSD,BUY,63009.0,62658.74821428571,64059.755357142865,350.2517857142884,100.0,10.0,1.0,1.2854181064270906,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 12:30:00+00:00,-1.0,2250.0,0.0642395011751745,-1.0642395011751744,TRAIN,0.5252778,0.6,False
SETUP_1708,2026-07-05 12:30:00+00:00,XRPUSD,SELL,1.1262,1.1385535714285715,1.0891392857142859,0.012353571428571408,2.7999999999999137,12.0,1.0,2.0985963711057853,13.999999999999568,60.0,65.0,50.0,70.0,0,SL,2026-07-05 18:00:00+00:00,-1.0,490.48,3.9703498120844243,-4.970349812084424,TRAIN,0.43846807,0.6,False
SETUP_0146,2026-07-05 12:30:00+00:00,BTCUSD,SELL,62521.7,62984.53035714285,61133.20892857143,462.83035714285506,100.0,12.0,1.0,2.0947470190138575,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 22:30:00+00:00,-1.0,2250.0,0.04861392441692249,-1.0486139244169226,TRAIN,0.35522035,0.6,False
SETUP_0348,2026-07-05 12:30:00+00:00,ETHUSD,SELL,1750.68,1768.4478571428572,1697.3764285714287,17.76785714285711,100.0,12.0,1.0,2.5666906993511174,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 17:30:00+00:00,-1.0,345.54,0.001944747738693471,-1.0019447477386936,TRAIN,0.28226116,0.6,False
SETUP_1709,2026-07-05 12:45:00+00:00,XRPUSD,SELL,1.1253,1.1367321428571429,1.0910035714285713,0.01143214285714289,3.6000000000000476,12.0,1.0,1.609611586570112,18.000000000000238,60.0,65.0,50.0,70.0,0,SL,2026-07-05 18:00:00+00:00,-1.0,490.42,4.28983442674163,-5.28983442674163,TRAIN,0.51131594,0.6,False
SETUP_0147,2026-07-05 12:45:00+00:00,BTCUSD,SELL,62611.0,62935.78035714286,61636.65892857142,324.78035714285943,100.0,12.0,1.0,1.443975621190811,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 22:45:00+00:00,-1.0,2250.0,0.06927758870005504,-1.069277588700055,TRAIN,0.34662798,0.6,False
SETUP_0349,2026-07-05 12:45:00+00:00,ETHUSD,SELL,1756.38,1768.1357142857141,1721.112857142858,11.75571428571402,100.0,12.0,1.0,1.7956304050978609,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 17:30:00+00:00,-1.0,345.93,0.002942654028436086,-1.002942654028436,TRAIN,0.42469794,0.6,False
SETUP_0350,2026-07-05 20:15:00+00:00,ETHUSD,BUY,1777.12,1765.8657142857144,1810.8828571428564,11.254285714285515,100.0,20.0,1.0,1.3677716197845864,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-06 06:15:00+00:00,-1.0,345.47,0.003069675044427574,-1.0030696750444277,TRAIN,0.20509286,0.6,False
SETUP_0521,2026-07-06 00:00:00+00:00,EURGBP,SELL,0.85547,0.8566982142857142,0.8517853571428571,0.0012282142857142908,0.12000000000000899,0.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 06:45:00+00:00,-1.0,170.09,13.848560628089503,-14.848560628089503,TRAIN,0.12993003,0.6,False
SETUP_1166,2026-07-06 00:00:00+00:00,USDCAD,SELL,1.41926,1.4206239285714286,1.415168214285714,0.0013639285714286409,0.8299999999998864,0.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 03:00:00+00:00,-1.0,146.79,10.762293794186412,-11.762293794186412,TRAIN,0.06942607,0.6,False
SETUP_1321,2026-07-06 00:00:00+00:00,USDCHF,SELL,0.80287,0.8038628571428572,0.7998914285714283,0.0009928571428572397,0.5500000000000504,0.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 02:00:00+00:00,-1.0,155.63,15.67496402877545,-16.67496402877545,TRAIN,0.06942607,0.6,False
